"ID","Sex","Year","BirthYear","FinalYear","ARS1yr","GroupSize","HelpersF","Siblings","TQ","MotherID","FatherID","DominantMaleID","AgeMother","AgeFather","DominantMaleAge"
2985,0,2003,2003,2010,0,3,0,0,37195.598495,1765,921,1752,1.41095890410959,9.45205479452055,1.22191780821918
2985,0,2006,2003,2010,0,3,0,0,37195.598495,1765,921,1752,1.41095890410959,9.45205479452055,1.22191780821918
2985,0,2011,2003,2010,1,3,0,0,37195.598495,1765,921,1752,1.41095890410959,9.45205479452055,1.22191780821918
2985,0,2009,2003,2010,1,3,0,0,37195.598495,1765,921,1752,1.41095890410959,9.45205479452055,1.22191780821918
2985,0,2008,2003,2010,1,3,0,0,37195.598495,1765,921,1752,1.41095890410959,9.45205479452055,1.22191780821918
2985,0,2007,2003,2010,2,3,0,0,37195.598495,1765,921,1752,1.41095890410959,9.45205479452055,1.22191780821918
2985,0,2005,2003,2010,1,3,0,0,37195.598495,1765,921,1752,1.41095890410959,9.45205479452055,1.22191780821918
2985,0,2004,2003,2010,0,3,0,0,37195.598495,1765,921,1752,1.41095890410959,9.45205479452055,1.22191780821918
2985,0,2010,2003,2010,0,3,0,0,37195.598495,1765,921,1752,1.41095890410959,9.45205479452055,1.22191780821918
2986,0,2012,2004,2015,0,2,0,0,22790.306615,869,453,453,8.67945205479452,11.5780821917808,11.5780821917808
2986,0,2011,2004,2015,0,2,0,0,22790.306615,869,453,453,8.67945205479452,11.5780821917808,11.5780821917808
2986,0,2010,2004,2015,0,2,0,0,22790.306615,869,453,453,8.67945205479452,11.5780821917808,11.5780821917808
2986,0,2013,2004,2015,0,2,0,0,22790.306615,869,453,453,8.67945205479452,11.5780821917808,11.5780821917808
2986,0,2009,2004,2015,0,2,0,0,22790.306615,869,453,453,8.67945205479452,11.5780821917808,11.5780821917808
2986,0,2007,2004,2015,0,2,0,0,22790.306615,869,453,453,8.67945205479452,11.5780821917808,11.5780821917808
2986,0,2014,2004,2015,0,2,0,0,22790.306615,869,453,453,8.67945205479452,11.5780821917808,11.5780821917808
2986,0,2008,2004,2015,0,2,0,0,22790.306615,869,453,453,8.67945205479452,11.5780821917808,11.5780821917808
2986,0,2006,2004,2015,0,2,0,0,22790.306615,869,453,453,8.67945205479452,11.5780821917808,11.5780821917808
2986,0,2004,2004,2015,0,2,0,0,22790.306615,869,453,453,8.67945205479452,11.5780821917808,11.5780821917808
2986,0,2015,2004,2015,0,2,0,0,22790.306615,869,453,453,8.67945205479452,11.5780821917808,11.5780821917808
2986,0,2005,2004,2015,0,2,0,0,22790.306615,869,453,453,8.67945205479452,11.5780821917808,11.5780821917808
2987,0,2005,2002,2004,2,2,0,0,52568.51958,308,1368,1368,12.2931506849315,5.34246575342466,5.34246575342466
2987,0,2002,2002,2004,0,2,0,0,52568.51958,308,1368,1368,12.2931506849315,5.34246575342466,5.34246575342466
2987,0,2003,2002,2004,1,2,0,0,52568.51958,308,1368,1368,12.2931506849315,5.34246575342466,5.34246575342466
2987,0,2004,2002,2004,0,2,0,0,52568.51958,308,1368,1368,12.2931506849315,5.34246575342466,5.34246575342466
2988,1,2008,2004,2010,0,3,0,0,13048.5348865,930,1485,1485,9.75342465753425,5.61917808219178,5.61917808219178
2988,1,2007,2004,2010,1,3,0,0,13048.5348865,930,1485,1485,9.75342465753425,5.61917808219178,5.61917808219178
2988,1,2004,2004,2010,0,3,0,0,13048.5348865,930,1485,1485,9.75342465753425,5.61917808219178,5.61917808219178
2988,1,2006,2004,2010,1,3,0,0,13048.5348865,930,1485,1485,9.75342465753425,5.61917808219178,5.61917808219178
2988,1,2005,2004,2010,0,3,0,0,13048.5348865,930,1485,1485,9.75342465753425,5.61917808219178,5.61917808219178
2988,1,2009,2004,2010,0,3,0,0,13048.5348865,930,1485,1485,9.75342465753425,5.61917808219178,5.61917808219178
2988,1,2010,2004,2010,0,3,0,0,13048.5348865,930,1485,1485,9.75342465753425,5.61917808219178,5.61917808219178
2990,1,2007,2004,2010,0,2,0,0,11676.4626575,1042,453,1577,7.7041095890411,11.6054794520548,3.95068493150685
2990,1,2006,2004,2010,1,2,0,0,11676.4626575,1042,453,1577,7.7041095890411,11.6054794520548,3.95068493150685
2990,1,2005,2004,2010,0,2,0,0,11676.4626575,1042,453,1577,7.7041095890411,11.6054794520548,3.95068493150685
2990,1,2004,2004,2010,0,2,0,0,11676.4626575,1042,453,1577,7.7041095890411,11.6054794520548,3.95068493150685
2990,1,2008,2004,2010,2,2,0,0,11676.4626575,1042,453,1577,7.7041095890411,11.6054794520548,3.95068493150685
2990,1,2010,2004,2010,0,2,0,0,11676.4626575,1042,453,1577,7.7041095890411,11.6054794520548,3.95068493150685
2990,1,2009,2004,2010,2,2,0,0,11676.4626575,1042,453,1577,7.7041095890411,11.6054794520548,3.95068493150685
2991,1,2009,2003,2017,0,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2011,2003,2017,0,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2008,2003,2017,0,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2015,2003,2017,0,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2010,2003,2017,2,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2016,2003,2017,0,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2007,2003,2017,1,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2006,2003,2017,0,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2013,2003,2017,1,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2014,2003,2017,0,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2004,2003,2017,0,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2017,2003,2017,0,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2005,2003,2017,0,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2012,2003,2017,0,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
2991,1,2003,2003,2017,0,2,0,0,22103.30533,832,1435,1604,9.5013698630137,4.44931506849315,3.06301369863014
3000,1,2007,2004,2007,0,3,0,0,15604.24131,1735,1381,1381,2.56986301369863,6.65205479452055,6.65205479452055
3000,1,2005,2004,2007,0,3,0,0,15604.24131,1735,1381,1381,2.56986301369863,6.65205479452055,6.65205479452055
3000,1,2006,2004,2007,0,3,0,0,15604.24131,1735,1381,1381,2.56986301369863,6.65205479452055,6.65205479452055
3000,1,2004,2004,2007,0,3,0,0,15604.24131,1735,1381,1381,2.56986301369863,6.65205479452055,6.65205479452055
3001,1,2004,2004,2005,0,2,0,0,16348.437785,1725,1610,1610,2.24109589041096,3.38356164383562,3.38356164383562
3001,1,2005,2004,2005,0,2,0,0,16348.437785,1725,1610,1610,2.24109589041096,3.38356164383562,3.38356164383562
3002,0,2013,2003,2013,1,2,0,0,24047.72024,1782,1495,1495,1.4027397260274,4.32602739726027,4.32602739726027
3002,0,2003,2003,2013,0,2,0,0,24047.72024,1782,1495,1495,1.4027397260274,4.32602739726027,4.32602739726027
3002,0,2006,2003,2013,1,2,0,0,24047.72024,1782,1495,1495,1.4027397260274,4.32602739726027,4.32602739726027
3002,0,2012,2003,2013,0,2,0,0,24047.72024,1782,1495,1495,1.4027397260274,4.32602739726027,4.32602739726027
3002,0,2005,2003,2013,1,2,0,0,24047.72024,1782,1495,1495,1.4027397260274,4.32602739726027,4.32602739726027
3002,0,2008,2003,2013,0,2,0,0,24047.72024,1782,1495,1495,1.4027397260274,4.32602739726027,4.32602739726027
3002,0,2011,2003,2013,1,2,0,0,24047.72024,1782,1495,1495,1.4027397260274,4.32602739726027,4.32602739726027
3002,0,2010,2003,2013,1,2,0,0,24047.72024,1782,1495,1495,1.4027397260274,4.32602739726027,4.32602739726027
3002,0,2007,2003,2013,1,2,0,0,24047.72024,1782,1495,1495,1.4027397260274,4.32602739726027,4.32602739726027
3002,0,2004,2003,2013,0,2,0,0,24047.72024,1782,1495,1495,1.4027397260274,4.32602739726027,4.32602739726027
3002,0,2009,2003,2013,2,2,0,0,24047.72024,1782,1495,1495,1.4027397260274,4.32602739726027,4.32602739726027
3003,0,2004,2004,2007,1,3,0,0,9193.9343435,1247,1795,1714,7.24109589041096,1.71232876712329,2.2958904109589
3003,0,2005,2004,2007,1,3,0,0,9193.9343435,1247,1795,1714,7.24109589041096,1.71232876712329,2.2958904109589
3003,0,2007,2004,2007,0,3,0,0,9193.9343435,1247,1795,1714,7.24109589041096,1.71232876712329,2.2958904109589
3003,0,2006,2004,2007,1,3,0,0,9193.9343435,1247,1795,1714,7.24109589041096,1.71232876712329,2.2958904109589
3005,1,2004,2004,2009,0,2,0,0,6837.374984,1437,1579,1722,5.76712328767123,4.19452054794521,2.96438356164384
3005,1,2005,2004,2009,0,2,0,0,6837.374984,1437,1579,1722,5.76712328767123,4.19452054794521,2.96438356164384
3005,1,2007,2004,2009,0,2,0,0,6837.374984,1437,1579,1722,5.76712328767123,4.19452054794521,2.96438356164384
3005,1,2008,2004,2009,0,2,0,0,6837.374984,1437,1579,1722,5.76712328767123,4.19452054794521,2.96438356164384
3005,1,2006,2004,2009,0,2,0,0,6837.374984,1437,1579,1722,5.76712328767123,4.19452054794521,2.96438356164384
3005,1,2009,2004,2009,0,2,0,0,6837.374984,1437,1579,1722,5.76712328767123,4.19452054794521,2.96438356164384
3009,0,2004,2004,2006,0,4,1,1,4342.640802,1705,1750,1750,2.03287671232877,2.05479452054795,2.05479452054795
3009,0,2005,2004,2006,1,4,1,1,4342.640802,1705,1750,1750,2.03287671232877,2.05479452054795,2.05479452054795
3009,0,2006,2004,2006,0,4,1,1,4342.640802,1705,1750,1750,2.03287671232877,2.05479452054795,2.05479452054795
3010,0,2005,2004,2005,0,3,1,0,36346.33269,1740,1729,1729,2.93972602739726,2.96438356164384,2.96438356164384
3010,0,2004,2004,2005,0,3,1,0,36346.33269,1740,1729,1729,2.93972602739726,2.96438356164384,2.96438356164384
3011,1,2004,2004,2006,0,3,0,0,9681.222962,1401,1788,1788,6.93972602739726,1.75616438356164,1.75616438356164
3011,1,2005,2004,2006,0,3,0,0,9681.222962,1401,1788,1788,6.93972602739726,1.75616438356164,1.75616438356164
3011,1,2006,2004,2006,0,3,0,0,9681.222962,1401,1788,1788,6.93972602739726,1.75616438356164,1.75616438356164
3015,1,2004,2004,2005,0,2,0,0,11399.2963,1510,1723,1723,5.19452054794521,2.24657534246575,2.24657534246575
3015,1,2005,2004,2005,0,2,0,0,11399.2963,1510,1723,1723,5.19452054794521,2.24657534246575,2.24657534246575
3017,0,2006,2004,2007,0,3,0,0,22613.87246,1415,1018,1743,6.06849315068493,8.86849315068493,2.10958904109589
3017,0,2004,2004,2007,0,3,0,0,22613.87246,1415,1018,1743,6.06849315068493,8.86849315068493,2.10958904109589
3017,0,2005,2004,2007,0,3,0,0,22613.87246,1415,1018,1743,6.06849315068493,8.86849315068493,2.10958904109589
3017,0,2007,2004,2007,0,3,0,0,22613.87246,1415,1018,1743,6.06849315068493,8.86849315068493,2.10958904109589
3018,0,2004,2004,2005,0,2,0,0,9485.536362,1854,1029,1029,1.06301369863014,8.23013698630137,8.23013698630137
3018,0,2005,2004,2005,0,2,0,0,9485.536362,1854,1029,1029,1.06301369863014,8.23013698630137,8.23013698630137
3019,1,2006,2004,2008,0,2,0,0,7164.249355,1042,453,1577,8.14794520547945,12.0493150684932,4.39452054794521
3019,1,2004,2004,2008,0,2,0,0,7164.249355,1042,453,1577,8.14794520547945,12.0493150684932,4.39452054794521
3019,1,2005,2004,2008,0,2,0,0,7164.249355,1042,453,1577,8.14794520547945,12.0493150684932,4.39452054794521
3019,1,2007,2004,2008,0,2,0,0,7164.249355,1042,453,1577,8.14794520547945,12.0493150684932,4.39452054794521
3019,1,2008,2004,2008,0,2,0,0,7164.249355,1042,453,1577,8.14794520547945,12.0493150684932,4.39452054794521
3020,1,2006,2004,2007,0,3,1,0,36346.33269,1772,1729,1729,1.57808219178082,3.14246575342466,3.14246575342466
3020,1,2004,2004,2007,0,3,1,0,36346.33269,1772,1729,1729,1.57808219178082,3.14246575342466,3.14246575342466
3020,1,2005,2004,2007,0,3,1,0,36346.33269,1772,1729,1729,1.57808219178082,3.14246575342466,3.14246575342466
3020,1,2007,2004,2007,0,3,1,0,36346.33269,1772,1729,1729,1.57808219178082,3.14246575342466,3.14246575342466
3021,1,2005,2004,2008,0,2,0,0,5223.381363,1558,1699,1699,5.06301369863014,2.77534246575342,2.77534246575342
3021,1,2008,2004,2008,0,2,0,0,5223.381363,1558,1699,1699,5.06301369863014,2.77534246575342,2.77534246575342
3021,1,2007,2004,2008,0,2,0,0,5223.381363,1558,1699,1699,5.06301369863014,2.77534246575342,2.77534246575342
3021,1,2004,2004,2008,0,2,0,0,5223.381363,1558,1699,1699,5.06301369863014,2.77534246575342,2.77534246575342
3021,1,2006,2004,2008,0,2,0,0,5223.381363,1558,1699,1699,5.06301369863014,2.77534246575342,2.77534246575342
3024,1,2005,2004,2007,0,2,0,0,7573.494803,1791,1509,1509,2.26301369863014,5.57260273972603,5.57260273972603
3024,1,2004,2004,2007,0,2,0,0,7573.494803,1791,1509,1509,2.26301369863014,5.57260273972603,5.57260273972603
3024,1,2007,2004,2007,0,2,0,0,7573.494803,1791,1509,1509,2.26301369863014,5.57260273972603,5.57260273972603
3024,1,2006,2004,2007,0,2,0,0,7573.494803,1791,1509,1509,2.26301369863014,5.57260273972603,5.57260273972603
3085,0,2017,2004,2017,0,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3085,0,2015,2004,2017,0,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3085,0,2016,2004,2017,0,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3085,0,2014,2004,2017,1,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3085,0,2012,2004,2017,1,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3085,0,2004,2004,2017,0,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3085,0,2006,2004,2017,0,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3085,0,2013,2004,2017,0,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3085,0,2011,2004,2017,0,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3085,0,2005,2004,2017,0,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3085,0,2007,2004,2017,1,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3085,0,2010,2004,2017,1,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3085,0,2008,2004,2017,1,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3085,0,2009,2004,2017,0,2,0,0,25992.04881,1763,1287,1287,2.37534246575342,6.93972602739726,6.93972602739726
3088,1,2004,2004,2005,0,2,0,0,19778.29423,1429,1886,1886,5.81643835616438,2.2958904109589,2.2958904109589
3088,1,2005,2004,2005,0,2,0,0,19778.29423,1429,1886,1886,5.81643835616438,2.2958904109589,2.2958904109589
3090,0,2005,2004,2008,1,2,0,0,11815.1875665,1362,1509,1509,5.73424657534247,5.11780821917808,5.11780821917808
3090,0,2004,2004,2008,0,2,0,0,11815.1875665,1362,1509,1509,5.73424657534247,5.11780821917808,5.11780821917808
3090,0,2007,2004,2008,0,2,0,0,11815.1875665,1362,1509,1509,5.73424657534247,5.11780821917808,5.11780821917808
3090,0,2008,2004,2008,0,2,0,0,11815.1875665,1362,1509,1509,5.73424657534247,5.11780821917808,5.11780821917808
3090,0,2006,2004,2008,0,2,0,0,11815.1875665,1362,1509,1509,5.73424657534247,5.11780821917808,5.11780821917808
3091,0,2007,2004,2007,0,2,0,0,15979.60673,1665,1623,1623,2.94794520547945,3.3013698630137,3.3013698630137
3091,0,2006,2004,2007,0,2,0,0,15979.60673,1665,1623,1623,2.94794520547945,3.3013698630137,3.3013698630137
3091,0,2005,2004,2007,0,2,0,0,15979.60673,1665,1623,1623,2.94794520547945,3.3013698630137,3.3013698630137
3091,0,2004,2004,2007,0,2,0,0,15979.60673,1665,1623,1623,2.94794520547945,3.3013698630137,3.3013698630137
3092,0,2006,2004,2007,0,2,0,0,18096.71795,1892,1356,1356,3.0986301369863,7.24657534246575,7.24657534246575
3092,0,2007,2004,2007,0,2,0,0,18096.71795,1892,1356,1356,3.0986301369863,7.24657534246575,7.24657534246575
3092,0,2004,2004,2007,0,2,0,0,18096.71795,1892,1356,1356,3.0986301369863,7.24657534246575,7.24657534246575
3092,0,2005,2004,2007,0,2,0,0,18096.71795,1892,1356,1356,3.0986301369863,7.24657534246575,7.24657534246575
3444,0,2005,2005,2010,0,2,0,0,20529.167375,1764,1711,1711,1.81917808219178,3.03287671232877,3.03287671232877
3444,0,2007,2005,2010,0,2,0,0,20529.167375,1764,1711,1711,1.81917808219178,3.03287671232877,3.03287671232877
3444,0,2010,2005,2010,0,2,0,0,20529.167375,1764,1711,1711,1.81917808219178,3.03287671232877,3.03287671232877
3444,0,2006,2005,2010,0,2,0,0,20529.167375,1764,1711,1711,1.81917808219178,3.03287671232877,3.03287671232877
3444,0,2009,2005,2010,1,2,0,0,20529.167375,1764,1711,1711,1.81917808219178,3.03287671232877,3.03287671232877
3444,0,2008,2005,2010,0,2,0,0,20529.167375,1764,1711,1711,1.81917808219178,3.03287671232877,3.03287671232877
3445,1,2007,2005,2008,0,3,0,0,12246.931016,1605,497,497,4.41643835616438,11.7534246575342,11.7534246575342
3445,1,2008,2005,2008,0,3,0,0,12246.931016,1605,497,497,4.41643835616438,11.7534246575342,11.7534246575342
3445,1,2006,2005,2008,0,3,0,0,12246.931016,1605,497,497,4.41643835616438,11.7534246575342,11.7534246575342
3445,1,2005,2005,2008,0,3,0,0,12246.931016,1605,497,497,4.41643835616438,11.7534246575342,11.7534246575342
3447,1,2006,2005,2006,0,5,1,0,8481.6239885,1501,1773,1606,6.27671232876712,2.79452054794521,4.77260273972603
3447,1,2005,2005,2006,0,5,1,0,8481.6239885,1501,1773,1606,6.27671232876712,2.79452054794521,4.77260273972603
3449,0,2005,2005,2009,0,2,0,0,14785.8441795,1614,1767,1767,3.91506849315068,2.82465753424658,2.82465753424658
3449,0,2009,2005,2009,1,2,0,0,14785.8441795,1614,1767,1767,3.91506849315068,2.82465753424658,2.82465753424658
3449,0,2008,2005,2009,0,2,0,0,14785.8441795,1614,1767,1767,3.91506849315068,2.82465753424658,2.82465753424658
3449,0,2006,2005,2009,0,2,0,0,14785.8441795,1614,1767,1767,3.91506849315068,2.82465753424658,2.82465753424658
3449,0,2007,2005,2009,0,2,0,0,14785.8441795,1614,1767,1767,3.91506849315068,2.82465753424658,2.82465753424658
3450,0,2007,2005,2007,0,2,0,0,18899.8739635,1506,1720,1720,5.68767123287671,3.28767123287671,3.28767123287671
3450,0,2006,2005,2007,0,2,0,0,18899.8739635,1506,1720,1720,5.68767123287671,3.28767123287671,3.28767123287671
3450,0,2005,2005,2007,0,2,0,0,18899.8739635,1506,1720,1720,5.68767123287671,3.28767123287671,3.28767123287671
3451,0,2007,2005,2017,0,2,0,0,10880.9320035,2987,1739,1739,2.39178082191781,2.71780821917808,2.71780821917808
3451,0,2008,2005,2017,1,2,0,0,10880.9320035,2987,1739,1739,2.39178082191781,2.71780821917808,2.71780821917808
3451,0,2011,2005,2017,2,2,0,0,10880.9320035,2987,1739,1739,2.39178082191781,2.71780821917808,2.71780821917808
3451,0,2006,2005,2017,0,2,0,0,10880.9320035,2987,1739,1739,2.39178082191781,2.71780821917808,2.71780821917808
3451,0,2013,2005,2017,0,2,0,0,10880.9320035,2987,1739,1739,2.39178082191781,2.71780821917808,2.71780821917808
3451,0,2016,2005,2017,0,2,0,0,10880.9320035,2987,1739,1739,2.39178082191781,2.71780821917808,2.71780821917808
3451,0,2009,2005,2017,1,2,0,0,10880.9320035,2987,1739,1739,2.39178082191781,2.71780821917808,2.71780821917808
3451,0,2010,2005,2017,0,2,0,0,10880.9320035,2987,1739,1739,2.39178082191781,2.71780821917808,2.71780821917808
3451,0,2014,2005,2017,0,2,0,0,10880.9320035,2987,1739,1739,2.39178082191781,2.71780821917808,2.71780821917808
3451,0,2015,2005,2017,0,2,0,0,10880.9320035,2987,1739,1739,2.39178082191781,2.71780821917808,2.71780821917808
3451,0,2005,2005,2017,0,2,0,0,10880.9320035,2987,1739,1739,2.39178082191781,2.71780821917808,2.71780821917808
3451,0,2012,2005,2017,0,2,0,0,10880.9320035,2987,1739,1739,2.39178082191781,2.71780821917808,2.71780821917808
3451,0,2017,2005,2017,0,2,0,0,10880.9320035,2987,1739,1739,2.39178082191781,2.71780821917808,2.71780821917808
3452,1,2006,2005,2007,0,2,0,0,12645.54049,1361,1553,1698,6.65205479452055,5.53424657534247,3.58630136986301
3452,1,2007,2005,2007,0,2,0,0,12645.54049,1361,1553,1698,6.65205479452055,5.53424657534247,3.58630136986301
3452,1,2005,2005,2007,0,2,0,0,12645.54049,1361,1553,1698,6.65205479452055,5.53424657534247,3.58630136986301
3453,0,2011,2004,2013,0,2,0,0,6993.626285,1563,510,510,5.52876712328767,11.2712328767123,11.2712328767123
3453,0,2009,2004,2013,1,2,0,0,6993.626285,1563,510,510,5.52876712328767,11.2712328767123,11.2712328767123
3453,0,2008,2004,2013,0,2,0,0,6993.626285,1563,510,510,5.52876712328767,11.2712328767123,11.2712328767123
3453,0,2010,2004,2013,1,2,0,0,6993.626285,1563,510,510,5.52876712328767,11.2712328767123,11.2712328767123
3453,0,2005,2004,2013,0,2,0,0,6993.626285,1563,510,510,5.52876712328767,11.2712328767123,11.2712328767123
3453,0,2012,2004,2013,0,2,0,0,6993.626285,1563,510,510,5.52876712328767,11.2712328767123,11.2712328767123
3453,0,2007,2004,2013,0,2,0,0,6993.626285,1563,510,510,5.52876712328767,11.2712328767123,11.2712328767123
3453,0,2006,2004,2013,2,2,0,0,6993.626285,1563,510,510,5.52876712328767,11.2712328767123,11.2712328767123
3453,0,2013,2004,2013,0,2,0,0,6993.626285,1563,510,510,5.52876712328767,11.2712328767123,11.2712328767123
3453,0,2004,2004,2013,0,2,0,0,6993.626285,1563,510,510,5.52876712328767,11.2712328767123,11.2712328767123
3454,1,2010,2004,2011,1,3,0,0,8964.882828,2978,1196,1709,1.36438356164384,8.24109589041096,2.82739726027397
3454,1,2008,2004,2011,0,3,0,0,8964.882828,2978,1196,1709,1.36438356164384,8.24109589041096,2.82739726027397
3454,1,2007,2004,2011,1,3,0,0,8964.882828,2978,1196,1709,1.36438356164384,8.24109589041096,2.82739726027397
3454,1,2011,2004,2011,0,3,0,0,8964.882828,2978,1196,1709,1.36438356164384,8.24109589041096,2.82739726027397
3454,1,2009,2004,2011,0,3,0,0,8964.882828,2978,1196,1709,1.36438356164384,8.24109589041096,2.82739726027397
3454,1,2005,2004,2011,0,3,0,0,8964.882828,2978,1196,1709,1.36438356164384,8.24109589041096,2.82739726027397
3454,1,2004,2004,2011,0,3,0,0,8964.882828,2978,1196,1709,1.36438356164384,8.24109589041096,2.82739726027397
3454,1,2006,2004,2011,0,3,0,0,8964.882828,2978,1196,1709,1.36438356164384,8.24109589041096,2.82739726027397
3455,0,2006,2005,2007,0,2,0,0,7288.1521215,1697,1796,1796,3.25205479452055,2.72054794520548,2.72054794520548
3455,0,2005,2005,2007,0,2,0,0,7288.1521215,1697,1796,1796,3.25205479452055,2.72054794520548,2.72054794520548
3455,0,2007,2005,2007,0,2,0,0,7288.1521215,1697,1796,1796,3.25205479452055,2.72054794520548,2.72054794520548
3457,1,2005,2005,2008,0,2,0,0,11401.8552115,1717,1797,1797,3.64657534246575,2.37534246575342,2.37534246575342
3457,1,2007,2005,2008,2,2,0,0,11401.8552115,1717,1797,1797,3.64657534246575,2.37534246575342,2.37534246575342
3457,1,2008,2005,2008,0,2,0,0,11401.8552115,1717,1797,1797,3.64657534246575,2.37534246575342,2.37534246575342
3457,1,2006,2005,2008,0,2,0,0,11401.8552115,1717,1797,1797,3.64657534246575,2.37534246575342,2.37534246575342
3460,1,2008,2005,2008,0,2,0,0,12947.3814385,1725,1587,1610,3.2958904109589,5.6986301369863,4.43835616438356
3460,1,2006,2005,2008,0,2,0,0,12947.3814385,1725,1587,1610,3.2958904109589,5.6986301369863,4.43835616438356
3460,1,2007,2005,2008,0,2,0,0,12947.3814385,1725,1587,1610,3.2958904109589,5.6986301369863,4.43835616438356
3460,1,2005,2005,2008,0,2,0,0,12947.3814385,1725,1587,1610,3.2958904109589,5.6986301369863,4.43835616438356
3461,0,2006,2005,2007,0,2,0,1,9709.686091,1403,1533,3454,7.58904109589041,5.63013698630137,0.495890410958904
3461,0,2007,2005,2007,0,2,0,1,9709.686091,1403,1533,3454,7.58904109589041,5.63013698630137,0.495890410958904
3461,0,2005,2005,2007,0,2,0,1,9709.686091,1403,1533,3454,7.58904109589041,5.63013698630137,0.495890410958904
3463,1,2005,2004,2007,0,2,0,1,8885.048917,1778,1607,1607,1.96986301369863,3.33150684931507,3.33150684931507
3463,1,2006,2004,2007,0,2,0,1,8885.048917,1778,1607,1607,1.96986301369863,3.33150684931507,3.33150684931507
3463,1,2007,2004,2007,0,2,0,1,8885.048917,1778,1607,1607,1.96986301369863,3.33150684931507,3.33150684931507
3463,1,2004,2004,2007,0,2,0,1,8885.048917,1778,1607,1607,1.96986301369863,3.33150684931507,3.33150684931507
3464,1,2006,2004,2008,0,2,0,1,8885.048917,1778,1607,1607,1.96986301369863,3.33150684931507,3.33150684931507
3464,1,2004,2004,2008,0,2,0,1,8885.048917,1778,1607,1607,1.96986301369863,3.33150684931507,3.33150684931507
3464,1,2005,2004,2008,0,2,0,1,8885.048917,1778,1607,1607,1.96986301369863,3.33150684931507,3.33150684931507
3464,1,2007,2004,2008,1,2,0,1,8885.048917,1778,1607,1607,1.96986301369863,3.33150684931507,3.33150684931507
3464,1,2008,2004,2008,0,2,0,1,8885.048917,1778,1607,1607,1.96986301369863,3.33150684931507,3.33150684931507
3487,0,2008,2003,2008,0,4,0,0,42300.52504,1043,1412,1682,7.86027397260274,4.92328767123288,1.45205479452055
3487,0,2006,2003,2008,1,4,0,0,42300.52504,1043,1412,1682,7.86027397260274,4.92328767123288,1.45205479452055
3487,0,2004,2003,2008,0,4,0,0,42300.52504,1043,1412,1682,7.86027397260274,4.92328767123288,1.45205479452055
3487,0,2007,2003,2008,1,4,0,0,42300.52504,1043,1412,1682,7.86027397260274,4.92328767123288,1.45205479452055
3487,0,2003,2003,2008,0,4,0,0,42300.52504,1043,1412,1682,7.86027397260274,4.92328767123288,1.45205479452055
3487,0,2005,2003,2008,1,4,0,0,42300.52504,1043,1412,1682,7.86027397260274,4.92328767123288,1.45205479452055
3489,1,2005,2005,2007,0,2,0,0,14390.229335,1503,1606,507,6.19452054794521,4.6986301369863,11.6931506849315
